date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,hospitalizedDischarged,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
2020-07-18,GA,139872,None,None,None,totalTestsViral,1244571,2929,14961,None,2819,None,None,None,7/18/2020 14:50,2020-07-18T14:50:00Z,07/18 10:50,3168,14961,None,2020-07-18T14:50:00Z,1244571,127550,None,139872,None,None,None,None,197631,11530,None,None,None,None,None,None,None,None,13,4689,0,139872,33436,139872,None,36,314,9ed341b639cca90512cf8b021dff9757e51e1a7f,0,0,0,0,0,
2020-07-19,GA,143123,None,None,None,totalTestsViral,1272839,3036,15010,None,2822,None,None,None,7/19/2020 14:50,2020-07-19T14:50:00Z,07/19 10:50,3173,15010,None,2020-07-19T14:50:00Z,1272839,131008,None,143123,None,None,None,None,200457,11782,None,None,None,None,None,None,None,None,13,3251,0,143123,28268,143123,None,5,49,4d31b5c9a9f7dd76ae642d65e1e982c8ac5a15e8,0,0,0,0,0,
2020-07-20,GA,145575,None,None,None,totalTestsViral,1289281,3183,15047,None,2829,None,None,None,7/20/2020 14:50,2020-07-20T14:50:00Z,07/20 10:50,3176,15047,None,2020-07-20T14:50:00Z,1289281,133176,None,145575,None,None,None,None,202941,11985,None,None,None,None,None,None,None,None,13,2452,0,145575,16442,145575,None,3,37,ab1beed07e3d5fded303811c458040df62e5e798,0,0,0,0,0,
2020-07-21,GA,148988,None,None,None,totalTestsViral,1311317,3155,15494,None,2904,None,None,None,7/21/2020 14:50,2020-07-21T14:50:00Z,07/21 10:50,3254,15494,None,2020-07-21T14:50:00Z,1311317,136168,None,148988,None,None,None,None,203234,12022,None,None,None,None,None,None,None,None,13,3413,0,148988,22036,148988,None,78,447,24cff07e847e55b6333364cd40a24d506d809d2c,0,0,0,0,0,
2020-07-22,GA,152302,None,None,None,totalTestsViral,1333343,3179,15922,None,2967,None,None,None,7/22/2020 14:50,2020-07-22T14:50:00Z,07/22 10:50,3335,15922,None,2020-07-22T14:50:00Z,1333343,138819,None,152302,None,None,None,None,203453,12035,None,None,None,None,None,None,None,None,13,3314,0,152302,22026,152302,None,81,428,a4f45bab00a33414d50265d5e54c303ccc653b65,0,0,0,0,0,
2020-07-23,GA,156588,None,None,None,totalTestsViral,1353907,3157,16353,None,3034,None,None,None,7/23/2020 14:50,2020-07-23T14:50:00Z,07/23 10:50,3360,16353,None,2020-07-23T14:50:00Z,1353907,142249,None,156588,None,None,None,None,205171,12208,None,None,None,None,None,None,None,None,13,4286,0,156588,20564,156588,None,25,431,39cb26da45617b67ff240d1e91cec8e2497e7974,0,0,0,0,0,
2020-07-24,GA,161401,None,None,None,totalTestsViral,1400793,3135,16752,None,3119,None,None,None,7/24/2020 14:50,2020-07-24T14:50:00Z,07/24 10:50,3442,16752,None,2020-07-24T14:50:00Z,1400793,147362,None,161401,None,None,None,None,208597,12547,None,None,None,None,None,None,None,None,13,4813,0,161401,46886,161401,None,82,399,3e51973df4438fbfcbee0a32ffef91ce079d421f,0,0,0,0,0,
2020-07-25,GA,165188,None,None,None,totalTestsViral,1431688,3094,17029,None,3158,None,None,None,7/25/2020 14:50,2020-07-25T14:50:00Z,07/25 10:50,3495,17029,None,2020-07-25T14:50:00Z,1431688,150794,None,165188,None,None,None,None,211405,12875,None,None,None,None,None,None,None,None,13,3787,0,165188,30895,165188,None,53,277,6b601fe166c93738eb2485622cbc0717a19f3518,0,0,0,0,0,
2020-07-26,GA,167953,None,None,None,totalTestsViral,1455060,3079,17091,None,3168,None,None,None,7/26/2020 14:50,2020-07-26T14:50:00Z,07/26 10:50,3498,17091,None,2020-07-26T14:50:00Z,1455060,153582,None,167953,None,None,None,None,213487,13147,None,None,None,None,None,None,None,None,13,2765,0,167953,23372,167953,None,3,62,ff8a316d86217803cf20945b7e9007299a5592aa,0,0,0,0,0,
2020-07-27,GA,170843,None,None,None,totalTestsViral,1479028,3181,17138,None,3172,None,None,None,7/27/2020 14:50,2020-07-27T14:50:00Z,07/27 10:50,3509,17138,None,2020-07-27T14:50:00Z,1479028,156870,None,170843,None,None,None,None,216240,13456,None,None,None,None,None,None,None,None,13,2890,0,170843,23968,170843,None,11,47,4a1d77ef5e1a8e68e7243ec59a5e5f21639d8758,0,0,0,0,0,
2020-07-28,GA,175052,None,None,None,totalTestsViral,1513883,3157,17544,None,3236,None,None,None,7/28/2020 14:50,2020-07-28T14:50:00Z,07/28 10:50,3563,17544,None,2020-07-28T14:50:00Z,1513883,161005,None,175052,None,None,None,None,216727,13511,None,None,None,None,None,None,None,None,13,4209,0,175052,34855,175052,None,54,406,e6431b9587f5f59b6797ab77e1169d9541050acc,0,0,0,0,0,
2020-07-29,GA,178323,None,None,None,totalTestsViral,1540024,3188,17964,None,3301,None,None,None,7/29/2020 14:50,2020-07-29T14:50:00Z,07/29 10:50,3642,17964,None,2020-07-29T14:50:00Z,1540024,163951,None,178323,None,None,None,None,217543,13606,None,None,None,None,None,None,None,None,13,3271,0,178323,26141,178323,None,79,420,a492e9388c78033becacf5cd8e28e8534ae849d1,0,0,0,0,0,
2020-07-30,GA,182286,None,None,None,totalTestsViral,1569597,3200,18303,None,3354,None,None,None,7/30/2020 14:50,2020-07-30T14:50:00Z,07/30 10:50,3671,18303,None,2020-07-30T14:50:00Z,1569597,167603,None,182286,None,None,None,None,219867,13886,None,None,None,None,None,None,None,None,13,3963,0,182286,29573,182286,None,29,339,6ba40033d99bb887b2b282dbf33b51a1e04a9484,0,0,0,0,0,
2020-07-31,GA,186352,None,None,None,totalTestsViral,1604130,3155,18689,None,3414,None,None,None,7/31/2020 14:50,2020-07-31T14:50:00Z,07/31 10:50,3752,18689,None,2020-07-31T14:50:00Z,1604130,171513,None,186352,None,None,None,None,222213,14138,None,None,None,None,None,None,None,None,13,4066,0,186352,34533,186352,None,81,386,345b95b200aac0d7432624ab36e26310293e5164,0,0,0,0,0,
2020-08-01,GA,190012,None,None,None,totalTestsViral,1626144,3095,18995,None,3475,None,None,None,8/1/2020 14:50,2020-08-01T14:50:00Z,08/01 10:50,3825,18995,None,2020-08-01T14:50:00Z,1626144,174615,None,190012,None,None,None,None,224874,14462,None,None,None,None,None,None,None,None,13,3660,0,190012,22014,190012,None,73,306,028fcd2b3d1d40a8b6922435e93a4e17c863bcf3,0,0,0,0,0,
2020-08-02,GA,193177,None,None,None,totalTestsViral,1654911,3069,19064,None,3496,None,None,None,8/2/2020 14:50,2020-08-02T14:50:00Z,08/02 10:50,3840,19064,None,2020-08-02T14:50:00Z,1654911,177896,None,193177,None,None,None,None,227358,14823,None,None,None,None,None,None,None,None,13,3165,0,193177,28767,193177,None,15,69,4e5f5d48279499bd4211823183d6ca300e055e07,0,0,0,0,0,
2020-08-03,GA,195435,None,None,None,totalTestsViral,1676684,3111,19124,None,3512,None,None,None,8/3/2020 14:50,2020-08-03T14:50:00Z,08/03 10:50,3842,19124,None,2020-08-03T14:50:00Z,1676684,180509,None,195435,None,None,None,None,229417,15069,None,None,None,None,None,None,None,None,13,2258,0,195435,21773,195435,None,2,60,b62d42435777abbcf089c5c6cb823dc318db6412,0,0,0,0,0,
2020-08-04,GA,197948,None,None,None,totalTestsViral,1695845,3094,19426,None,3556,None,None,None,8/4/2020 14:50,2020-08-04T14:50:00Z,08/04 10:50,3921,19426,None,2020-08-04T14:50:00Z,1695845,182799,None,197948,None,None,None,None,229556,15079,None,None,None,None,None,None,None,None,13,2513,0,197948,19161,197948,None,79,302,13b9f29c2481137630bfd29c7ce690569e68b031,0,0,0,0,0,
2020-08-05,GA,201713,None,None,None,totalTestsViral,1726701,3077,19788,None,3616,None,None,None,8/5/2020 14:50,2020-08-05T14:50:00Z,08/05 10:50,3984,19788,None,2020-08-05T14:50:00Z,1726701,186174,None,201713,None,None,None,None,231824,15410,None,None,None,None,None,None,None,None,13,3765,0,201713,30856,201713,None,63,362,8cab22625f5e978a18126317c91bb6f0ca99b75b,0,0,0,0,0,
2020-08-06,GA,204895,None,None,None,totalTestsViral,1751975,3006,20002,None,3647,None,None,None,8/6/2020 14:50,2020-08-06T14:50:00Z,08/06 10:50,4026,20002,None,2020-08-06T14:50:00Z,1751975,188992,None,204895,None,None,None,None,234055,15596,None,None,None,None,None,None,None,None,13,3182,0,204895,25274,204895,None,42,214,5abab497134aa96821ccfc0cbac7e5827e5bdd86,0,0,0,0,0,
2020-08-07,GA,209004,None,None,None,totalTestsViral,1775573,2981,20282,None,3700,None,None,None,8/7/2020 14:50,2020-08-07T14:50:00Z,08/07 10:50,4117,20282,None,2020-08-07T14:50:00Z,1775573,192226,None,209004,None,None,None,None,236570,15910,None,None,None,None,None,None,None,None,13,4109,0,209004,23598,209004,None,91,280,2545586a8a422ee895fe0983ffcfb6a29e7b452e,0,0,0,0,0,
2020-08-08,GA,213427,None,None,None,totalTestsViral,1815434,2878,20556,None,3739,None,None,None,8/8/2020 14:50,2020-08-08T14:50:00Z,08/08 10:50,4186,20556,None,2020-08-08T14:50:00Z,1815434,196573,None,213427,None,None,None,None,239168,16252,None,None,None,None,None,None,None,None,13,4423,0,213427,39861,213427,None,69,274,b3bfdc40233db6727e0f58b43441e648a9be6062,0,0,0,0,0,
2020-08-09,GA,216596,None,None,None,totalTestsViral,1847577,2865,20628,None,3752,None,None,None,8/9/2020 14:50,2020-08-09T14:50:00Z,08/09 10:50,4199,20628,None,2020-08-09T14:50:00Z,1847577,199607,None,216596,None,None,None,None,241290,16503,None,None,None,None,None,None,None,None,13,3169,0,216596,32143,216596,None,13,72,20ffe576ee91391d5ba479a92f721434d3d29ffb,0,0,0,0,0,
2020-08-10,GA,219025,None,None,None,totalTestsViral,1869612,2871,20676,None,3767,None,None,None,8/10/2020 14:50,2020-08-10T14:50:00Z,08/10 10:50,4229,20676,None,2020-08-10T14:50:00Z,1869612,201850,None,219025,None,None,None,None,243257,16749,None,None,None,None,None,None,None,None,13,2429,0,219025,22035,219025,None,30,48,e04a67d74aad288fd6e0bbe05b3ab94dd81a55a8,0,0,0,0,0,
2020-08-11,GA,222588,None,None,None,totalTestsViral,1898217,2881,21031,None,3832,None,None,None,8/11/2020 14:50,2020-08-11T14:50:00Z,08/11 10:50,4351,21031,None,2020-08-11T14:50:00Z,1898217,204553,None,222588,None,None,None,None,243577,16791,None,None,None,None,None,None,None,None,13,3563,0,222588,28605,222588,None,122,355,9c3097a5620df1f47c91933170ed90cc9820eb21,0,0,0,0,0,
2020-08-12,GA,226153,None,None,None,totalTestsViral,1914434,2865,21379,None,3929,None,None,None,8/12/2020 14:50,2020-08-12T14:50:00Z,08/12 10:50,4456,21379,None,2020-08-12T14:50:00Z,1914434,206540,None,226153,None,None,None,None,245877,17025,None,None,None,None,None,None,None,None,13,3565,0,226153,16217,226153,None,105,348,7e99e81cb9e42d2d8ec8051ea02b906d28285c0a,0,0,0,0,0,
2020-08-13,GA,228668,None,None,None,totalTestsViral,1943875,2807,21581,None,3963,None,None,None,8/13/2020 14:50,2020-08-13T14:50:00Z,08/13 10:50,4538,21581,None,2020-08-13T14:50:00Z,1943875,209150,None,228668,None,None,None,None,247048,17140,None,None,None,None,None,None,None,None,13,2515,0,228668,29441,228668,None,82,202,bc3f0262fc86c33d9237fefb1952a3b3d8ac4de8,0,0,0,0,0,
2020-08-14,GA,231895,None,None,None,totalTestsViral,1971194,2691,21818,None,3999,None,None,None,8/14/2020 14:50,2020-08-14T14:50:00Z,08/14 10:50,4573,21818,None,2020-08-14T14:50:00Z,1971194,212140,None,231895,None,None,None,None,249475,17442,None,None,None,None,None,None,None,None,13,3227,0,231895,27319,231895,None,35,237,06a5717856fb60b96a61bdaade03a7094b8ecbda,0,0,0,0,0,
2020-08-15,GA,235168,None,None,None,totalTestsViral,1988066,2586,22028,None,4042,None,None,None,8/15/2020 14:50,2020-08-15T14:50:00Z,08/15 10:50,4669,22028,None,2020-08-15T14:50:00Z,1988066,213697,None,235168,None,None,None,None,251604,17676,None,None,None,None,None,None,None,None,13,3273,0,235168,16872,235168,None,96,210,9d23e109fef38efb54470348544a421cb6993024,0,0,0,0,0,
2020-08-16,GA,237030,None,None,None,totalTestsViral,2005273,2603,22087,None,4050,None,None,None,8/16/2020 14:50,2020-08-16T14:50:00Z,08/16 10:50,4702,22087,None,2020-08-16T14:50:00Z,2005273,215528,None,237030,None,None,None,None,253837,17969,None,None,None,None,None,None,None,None,13,1862,0,237030,17207,237030,None,33,59,563b86d9fc34136694f001a3eb46ea70592a25e4,0,0,0,0,0,
2020-08-17,GA,238861,None,None,None,totalTestsViral,2029702,2626,22133,None,4061,None,None,None,8/17/2020 14:50,2020-08-17T14:50:00Z,08/17 10:50,4727,22133,None,2020-08-17T14:50:00Z,2029702,217481,None,238861,None,None,None,None,257747,18393,None,None,None,None,None,None,None,None,13,1831,0,238861,24429,238861,None,25,46,b4aa9a0551f1450af936753fe60959e57287536e,0,0,0,0,0,
2020-08-18,GA,241677,None,None,None,totalTestsViral,2060319,2596,22429,None,4117,None,None,None,8/18/2020 14:50,2020-08-18T14:50:00Z,08/18 10:50,4794,22429,None,2020-08-18T14:50:00Z,2060319,219987,None,241677,None,None,None,None,258672,18507,None,None,None,None,None,None,None,None,13,2816,0,241677,30617,241677,None,67,296,ed63d319d330f1b40ba360bc3d35b856fb30e84c,0,0,0,0,0,
2020-08-19,GA,243982,None,None,None,totalTestsViral,2075697,2573,22664,None,4143,None,None,None,8/19/2020 15:50,2020-08-19T15:50:00Z,08/19 11:50,4849,22664,None,2020-08-19T15:50:00Z,2075697,221593,None,243982,None,None,None,None,259422,18600,None,None,None,None,None,None,None,None,13,2305,0,243982,15378,243982,None,55,235,9154b80bf71db41f039740bed6b7536076f419ac,0,0,0,0,0,
2020-08-20,GA,246741,None,None,None,totalTestsViral,2096835,2506,22880,None,4185,None,None,None,8/20/2020 15:50,2020-08-20T15:50:00Z,08/20 11:50,4904,22880,None,2020-08-20T15:50:00Z,2096835,223540,None,246741,None,None,None,None,261409,18832,None,None,None,None,None,None,None,None,13,2759,0,246741,21138,246741,None,55,216,fd72c0ace66118919ca1733dfc21626cb68a5de5,0,0,0,0,0,
2020-08-21,GA,249630,None,None,None,totalTestsViral,2120102,2408,23125,None,4218,None,None,None,8/21/2020 14:50,2020-08-21T14:50:00Z,08/21 10:50,4998,23125,None,2020-08-21T14:50:00Z,2120102,225938,None,249630,None,None,None,None,263245,19106,None,None,None,None,None,None,None,None,13,2889,0,249630,23267,249630,None,94,245,c02b66efad307bcb0222f68c93a11cc187e810cf,0,0,0,0,0,
2020-08-22,GA,252222,None,None,None,totalTestsViral,2149170,2361,23325,None,4251,None,None,None,8/22/2020 14:50,2020-08-22T14:50:00Z,08/22 10:50,5092,23325,None,2020-08-22T14:50:00Z,2149170,228623,None,252222,None,None,None,None,265893,19488,None,None,None,None,None,None,None,None,13,2592,0,252222,29068,252222,None,94,200,7a2d7f0eee4fa897cb05869cabab382bc155c945,0,0,0,0,0,
2020-08-23,GA,253949,None,None,None,totalTestsViral,2171884,2360,23369,None,4265,None,None,None,8/23/2020 14:50,2020-08-23T14:50:00Z,08/23 10:50,5132,23369,None,2020-08-23T14:50:00Z,2171884,230533,None,253949,None,None,None,None,267561,19716,None,None,None,None,None,None,None,None,13,1727,0,253949,22714,253949,None,40,44,1c5fe1c05be2f2b79e6fa34d241280de5b017348,0,0,0,0,0,
2020-08-24,GA,256253,None,None,None,totalTestsViral,2205181,2350,23425,None,4272,None,None,None,8/24/2020 14:50,2020-08-24T14:50:00Z,08/24 10:50,5156,23425,None,2020-08-24T14:50:00Z,2205181,235432,None,256253,None,None,None,None,269215,20127,None,None,None,None,None,None,None,None,13,2304,0,256253,33297,256253,None,24,56,f9de1ac341e79a8e2c9debdaa8c553c7462491e2,0,0,0,0,0,
2020-08-25,GA,258354,None,None,None,totalTestsViral,2230850,2260,23717,None,4322,None,None,None,8/25/2020 14:50,2020-08-25T14:50:00Z,08/25 10:50,5262,23717,None,2020-08-25T14:50:00Z,2230850,237435,None,258354,None,None,None,None,270000,20242,None,None,None,None,None,None,None,None,13,2101,0,258354,25669,258354,None,106,292,7ce632c0010093e7cb9343af23ad240713bad817,0,0,0,0,0,
2020-08-26,GA,260590,None,None,None,totalTestsViral,2248901,2227,23939,None,4360,None,None,None,8/26/2020 14:50,2020-08-26T14:50:00Z,08/26 10:50,5311,23939,None,2020-08-26T14:50:00Z,2248901,239055,None,260590,None,None,None,None,271737,20483,None,None,None,None,None,None,None,None,13,2236,0,260590,18051,260590,None,49,222,cb8c3fd46f2c0815df87788d3051097291d39529,0,0,0,0,0,
2020-08-27,GA,263074,None,None,None,totalTestsViral,2268837,2129,24127,None,4397,None,None,None,8/27/2020 14:50,2020-08-27T14:50:00Z,08/27 10:50,5393,24127,None,2020-08-27T14:50:00Z,2268837,240686,None,263074,None,None,None,None,272383,20571,None,None,None,None,None,None,None,None,13,2484,0,263074,19936,263074,None,82,188,b98a59c92047ecd65e3ac2ef9142d5e6ada76848,0,0,0,0,0,
2020-08-28,GA,265372,None,None,None,totalTestsViral,2286984,2648,24335,None,4433,None,None,None,8/28/2020 14:50,2020-08-28T14:50:00Z,08/28 10:50,5471,24335,None,2020-08-28T14:50:00Z,2286984,242320,None,265372,None,None,None,None,273911,20781,None,None,None,None,None,None,None,None,13,2298,0,265372,18147,265372,None,78,208,f6ec3bcdcef82eda92dd5e99d9bb2a042acb6cd6,0,0,0,0,0,
2020-08-29,GA,267758,None,None,None,totalTestsViral,2312179,2582,24533,None,4479,None,None,None,8/29/2020 14:50,2020-08-29T14:50:00Z,08/29 10:50,5576,24533,None,2020-08-29T14:50:00Z,2312179,244513,None,267758,None,None,None,None,275453,20980,None,None,None,None,None,None,None,None,13,2386,0,267758,25195,267758,None,105,198,6984fb9afdc32156ed41915b9eb52167cd518b92,0,0,0,0,0,
2020-08-30,GA,268973,None,None,None,totalTestsViral,2327490,2489,24572,None,4489,None,None,None,8/30/2020 14:50,2020-08-30T14:50:00Z,08/30 10:50,5604,24572,None,2020-08-30T14:50:00Z,2327490,245837,None,268973,None,None,None,None,276958,21177,None,None,None,None,None,None,None,None,13,1215,0,268973,15311,268973,None,28,39,cd0e18cefa327afbd4fb2765675c0c5341e88632,0,0,0,0,0,
2020-08-31,GA,270471,None,None,None,totalTestsViral,2343634,2463,24604,None,4493,None,None,None,8/31/2020 14:50,2020-08-31T14:50:00Z,08/31 10:50,5632,24604,None,2020-08-31T14:50:00Z,2343634,247592,None,270471,None,None,None,None,278200,21369,None,None,None,None,None,None,None,None,13,1498,0,270471,16144,270471,None,28,32,7347e73745f06666ecc08468ab5992d92cbe0910,0,0,0,0,0,
2020-09-01,GA,272697,None,None,None,totalTestsViral,2368498,2488,24847,None,4537,None,None,None,9/1/2020 14:50,2020-09-01T14:50:00Z,09/01 10:50,5733,24847,None,2020-09-01T14:50:00Z,2368498,249498,None,272697,None,None,None,None,278431,21400,None,None,None,None,None,None,None,None,13,2226,0,272697,24864,272697,None,101,243,4b6dfab54966a99ab622fb3229fcaa968123bc86,0,0,0,0,0,
2020-09-02,GA,274613,None,None,None,totalTestsViral,2381637,2469,25025,None,4588,None,None,None,9/2/2020 14:50,2020-09-02T14:50:00Z,09/02 10:50,5795,25025,None,2020-09-02T14:50:00Z,2381637,250612,None,274613,None,None,None,None,278683,21440,None,None,None,None,None,None,None,None,13,1916,0,274613,13139,274613,None,62,178,146611f4af402ecb7de1eb53f3cfee55e38ea063,0,0,0,0,0,
2020-09-03,GA,277288,None,None,None,totalTestsViral,2410665,2365,25259,None,4628,None,None,None,9/3/2020 14:50,2020-09-03T14:50:00Z,09/03 10:50,5868,25259,None,2020-09-03T14:50:00Z,2410665,252857,None,277288,None,None,None,None,280702,21730,None,None,None,None,None,None,None,None,13,2675,0,277288,29028,277288,None,73,234,114191c3c57b0951d3f1dbefdfe4c79dc281fcf5,0,0,0,0,0,
2020-09-04,GA,279354,None,None,None,totalTestsViral,2432125,2295,25402,None,4664,None,None,None,9/4/2020 14:50,2020-09-04T14:50:00Z,09/04 10:50,5931,25402,None,2020-09-04T14:50:00Z,2432125,254680,None,279354,None,None,None,None,282093,21947,None,None,None,None,None,None,None,None,13,2066,0,279354,21460,279354,None,63,143,5f07f15ece2c41bb249a1ca417276d2fa85e5ff7,0,0,0,0,0,
2020-09-05,GA,281548,None,None,None,totalTestsViral,2460729,2740,25501,None,4681,None,None,None,9/5/2020 02:50,2020-09-05T02:50:00Z,09/04 22:50,5977,25501,None,2020-09-05T02:50:00Z,2460729,257428,None,281548,None,None,None,None,283277,22155,None,None,None,None,None,None,None,None,13,2194,0,281548,28604,281548,None,46,99,d68c236df9259e1478f07d9a72ec84abd28ffc03,0,0,0,0,0,
2020-09-06,GA,283199,None,None,None,totalTestsViral,2479568,2202,25523,None,4684,None,None,None,9/6/2020 14:50,2020-09-06T14:50:00Z,09/06 10:50,6037,25523,None,2020-09-06T14:50:00Z,2479568,259039,None,283199,None,None,None,None,284452,22365,None,None,None,None,None,None,None,None,13,1651,0,283199,18839,283199,None,60,22,c03629bc694404ab696b7b6196f672508a3d56bf,0,0,0,0,0,
2020-09-07,GA,283807,None,None,None,totalTestsViral,2488841,2214,25538,None,4687,None,None,None,9/7/2020 14:50,2020-09-07T14:50:00Z,09/07 10:50,6044,25538,None,2020-09-07T14:50:00Z,2488841,259641,None,283807,None,None,None,None,284452,22365,None,None,None,None,None,None,None,None,13,608,0,283807,9273,283807,None,7,15,52b197f6b3723f514b073dd092e149a5370157ec,0,0,0,0,0,
2020-09-08,GA,285350,None,None,None,totalTestsViral,2511826,2215,25589,None,4698,None,None,None,9/8/2020 14:50,2020-09-08T14:50:00Z,09/08 10:50,6070,25589,None,2020-09-08T14:50:00Z,2511826,261567,None,285350,None,None,None,None,285478,22532,None,None,None,None,None,None,None,None,13,1543,0,285350,22985,285350,None,26,51,93c76f946cdbd0dd0c88678cd348d4e3fc9d8046,0,0,0,0,0,
2020-09-09,GA,287287,None,None,None,totalTestsViral,2527779,2099,25845,None,4736,None,None,None,9/9/2020 14:50,2020-09-09T14:50:00Z,09/09 10:50,6128,25845,None,2020-09-09T14:50:00Z,2527779,262647,None,287287,None,None,None,None,285881,22584,None,None,None,None,None,None,None,None,13,1937,0,287287,15953,287287,None,58,256,ce23dfc5d4f97016f1322b8e0b56a43e4fc74e56,0,0,0,0,0,
2020-09-10,GA,289123,None,None,None,totalTestsViral,2542594,2169,26062,None,4776,None,None,None,9/10/2020 14:50,2020-09-10T14:50:00Z,09/10 10:50,6204,26062,None,2020-09-10T14:50:00Z,2542594,263704,None,289123,None,None,None,None,286202,22628,None,None,None,None,None,None,None,None,13,1836,0,289123,14815,289123,None,76,217,be61d1f6d980e06f217bfdc8f645871a4290a808,0,0,0,0,0,
2020-09-11,GA,290781,None,None,None,totalTestsViral,2558319,2152,26163,None,4794,None,None,None,9/11/2020 14:50,2020-09-11T14:50:00Z,09/11 10:50,6246,26163,None,2020-09-11T14:50:00Z,2558319,265022,None,290781,None,None,None,None,287173,22769,None,None,None,None,None,None,None,None,13,1658,0,290781,15725,290781,None,42,101,ebbd2ef09eab838c165cae3cad4a978f79e76c5c,0,0,0,0,0,
2020-09-12,GA,292905,None,None,None,totalTestsViral,2584257,2114,26327,None,4818,None,None,None,9/12/2020 02:50,2020-09-12T02:50:00Z,09/11 22:50,6287,26327,None,2020-09-12T02:50:00Z,2584257,266991,None,292905,None,None,None,None,288667,23016,None,None,None,None,None,None,None,None,13,2124,0,292905,25938,292905,None,41,164,e74b61d0577983e6bfea0255b5ab028ee72fed69,0,0,0,0,0,
2020-09-13,GA,294314,None,None,None,totalTestsViral,2602202,2138,26369,None,4827,None,None,None,9/13/2020 14:50,2020-09-13T14:50:00Z,09/13 10:50,6333,26369,None,2020-09-13T14:50:00Z,2602202,268347,None,294314,None,None,None,None,289794,23194,None,None,None,None,None,None,None,None,13,1409,0,294314,17945,294314,None,46,42,848193d6f0f113ff4ff66c315a0d092ffc3314c2,0,0,0,0,0,
2020-09-14,GA,295337,None,None,None,totalTestsViral,2615247,2134,26394,None,4830,None,None,None,9/14/2020 14:50,2020-09-14T14:50:00Z,09/14 10:50,6353,26394,None,2020-09-14T14:50:00Z,2615247,269415,None,295337,None,None,None,None,290730,23344,None,None,None,None,None,None,None,None,13,1023,0,295337,13045,295337,None,20,25,0fac6f816c49dc4daeb9adc38779db241c395551,0,0,0,0,0,
2020-09-15,GA,296833,None,None,None,totalTestsViral,2629090,2098,26665,None,4870,None,None,None,9/15/2020 14:50,2020-09-15T14:50:00Z,09/15 10:50,6398,26665,None,2020-09-15T14:50:00Z,2629090,270464,None,296833,None,None,None,None,290791,23353,None,None,None,None,None,None,None,None,13,1496,0,296833,13843,296833,None,45,271,7d84d1b19c0813b7b88a1dd3d8eec6214531eb7a,0,0,0,0,0,
2020-09-16,GA,299056,None,None,None,totalTestsViral,2654121,2030,26884,None,4912,None,None,None,9/16/2020 14:50,2020-09-16T14:50:00Z,09/16 10:50,6419,26884,None,2020-09-16T14:50:00Z,2654121,273177,None,299056,None,None,None,None,291168,23408,None,None,None,None,None,None,None,None,13,2223,0,299056,25031,299056,None,21,219,681b08191ecc3ef053465316a58b6a454bb1d1eb,0,0,0,0,0,
2020-09-17,GA,300903,None,None,None,totalTestsViral,2679891,1977,27054,None,4945,None,None,None,9/17/2020 14:50,2020-09-17T14:50:00Z,09/17 10:50,6474,27054,None,2020-09-17T14:50:00Z,2679891,275551,None,300903,None,None,None,None,292125,23551,None,None,None,None,None,None,None,None,13,1847,0,300903,25770,300903,None,55,170,9822845aa8f2fbf8256d2f2e234b2286f005fecb,0,0,0,0,0,
2020-09-18,GA,302737,None,None,None,totalTestsViral,2701952,1975,27203,None,4966,None,None,None,9/18/2020 14:50,2020-09-18T14:50:00Z,09/18 10:50,6537,27203,None,2020-09-18T14:50:00Z,2701952,276778,None,302737,None,None,None,None,293358,23742,None,None,None,None,None,None,None,None,13,1834,0,302737,22061,302737,None,63,149,eb680e3129cd29cfbb8ef0937e846f78e52f99db,0,0,0,0,0,
2020-09-19,GA,305021,None,None,None,totalTestsViral,2735389,1944,27338,None,4992,None,None,None,9/19/2020 14:50,2020-09-19T14:50:00Z,09/19 10:50,6599,27338,None,2020-09-19T14:50:00Z,2735389,281373,None,305021,None,None,None,None,294470,23959,None,None,None,None,None,None,None,None,13,2284,0,305021,33437,305021,None,62,135,fd44d688ca7482e5b1536c69e59ec8bcb0863eae,0,0,0,0,0,
2020-09-20,GA,306155,None,None,None,totalTestsViral,2750822,1926,27377,None,5002,None,None,None,9/20/2020 14:50,2020-09-20T14:50:00Z,09/20 10:50,6602,27377,None,2020-09-20T14:50:00Z,2750822,282798,None,306155,None,None,None,None,295046,24046,None,None,None,None,None,None,None,None,13,1134,0,306155,15433,306155,None,3,39,c4a85a590b6ec46b53622357c5bb0ab8d5a42d14,0,0,0,0,0,
